Any,Nom,Personalitat o Entitat,Sexe,Descripció,A títol pòstum,Decret,URL
1983,Josep Guinovart i Bertran,Personalitat,Home,pintor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Iglésies i Fort,Personalitat,Home,historiador i geògraf,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Llovet i Mont-ros,Personalitat,Home,economista,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Maria Castellet i Díaz de Cossío,Personalitat,Home,crític literari i assagista,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Maria Espinàs i Massip,Personalitat,Home,"escriptor, promotor del moviment de la Nova Cançó",no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Maria Puig i Salellas,Personalitat,Home,jurista,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Maria Vilaseca i Marcet,Personalitat,Home,jurista,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Melià Pericàs,Personalitat,Home,escriptor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Miracle i Montserrat,Personalitat,Home,escriptor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Porter i Rovira,Personalitat,Home,bibliògraf,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Pujol i Ripoll,Personalitat,Home,pintor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,José Manuel Blecua Teijeiro,Personalitat,Home,filòleg,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,José María Valverde Pacheco,Personalitat,Home,"professor, investigador, escriptor i traductor",no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,José-Antonio Novais Tomé,Personalitat,Home,"periodista, corresponsal de premsa estrangera",no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Leandre Cristòfol i Peralba,Personalitat,Home,escultor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Manuel Ibáñez i Escofet,Personalitat,Home,periodista,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Melcior Colet i Torrabadella,Personalitat,Home,"mecenes de les lletres, les arts i l'esport",no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Miquel Dolç i Dolç,Personalitat,Home,filòleg i humanista,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Miquel Guinart i Castellà,Personalitat,Home,polític i editor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Miquel Martí i Pol,Personalitat,Home,poeta,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Montserrat Martí i Bas,Personalitat,Dona,bibliotecària i escriptora,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Núria Espert i Romero,Personalitat,Dona,actriu,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Pau Garsaball i Torrents,Personalitat,Home,actor i empresari,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Pau Riera i Sala,Personalitat,Home,promotor cultural,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Pere Calafell i Gibert,Personalitat,Home,metge pediatre,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Pere Ribot i Sunyer,Personalitat,Home,poeta,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Pere Verdaguer i Juanola,Personalitat,Home,professor i escriptor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Raimon Galí i Herrera,Personalitat,Home,escriptor i pensador,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Ramon Fabregat i Arrufat,Personalitat,Home,escriptor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Ramon Masnou i Boixeda,Personalitat,Home,eclesiàstic,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Rosa Sabater i Parera,Personalitat,Dona,pianista,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,"Vicenç Montoliu i Massana ""Tete Montoliu""",Personalitat,Home,músic,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Xavier Montsalvatge i Bassols,Personalitat,Home,compositor,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Josep Andreu i Lasserre (Charlie Rivel),Personalitat,Home,pallasso,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Francesca Ferràndiz i Castells,Personalitat,Dona,actriu,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Acadèmia de Ciències Mèdiques de Catalunya i Balears,Entitat,No aplica,per ser l'òrgan vertebrador de les activitats científiques dels metges catalans,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Centre Excursionista de Catalunya,Entitat,No aplica,per la seva contribució a l'excursionisme català,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Centre de Lectura de Reus,Entitat,No aplica,per ser una entitat pionera de la cultura a Reus i a la comarca del Baix Camp,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Escola Pia de Catalunya,Entitat,No aplica,per la seva tasca docent i formativa,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Abadia de Montserrat,Entitat,No aplica,per la seva aportació espiritual i cultural,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Unió Excursionista de Catalunya,Entitat,No aplica,per la seva difusió i vertebració de l'excursionisme català,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Ateneu Barcelonès,Entitat,No aplica,per la seva actuació en favor de la cultura,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Joan Vinyoli i Pladevall,Personalitat,Home,poeta,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1983,Foment de les Arts Decoratives (FAD),Entitat,No aplica,per la seva tasca a favor de l'harmonia de les formes en la cultura catalana,no,"DECRET 268/1983, de 9 de juny, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-sis personalitats i a vuit institucions. (Correcció d'errades en el DOGC núm. 358, p. 2158, de 26.8.1983).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=14201&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Albert Pérez i Baró,Personalitat,Home,escriptor i sindicalista,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Andreu Alfaro i Hernández,Personalitat,Home,escultor,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Antoni Forrellad i Solà,Personalitat,Home,empresari,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Antoni Vila i Arrufat,Personalitat,Home,pintor,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Antonio Tovar Llorente,Personalitat,Home,humanista i lingüista,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Arthur Hubert Terry,Personalitat,Home,crític literari,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Domènec Moliné i Nicola,Personalitat,Home,cooperativista,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Emili Brugalla i Turmo,Personalitat,Home,enquadernador,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Francesc Farreras i Duran,Personalitat,Home,polític,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Frederic Marès i Deulovol,Personalitat,Home,escultor i col·leccionista,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Joan Ainaud de Lasarte,Personalitat,Home,investigador art català,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Joan Camprubí i Alemany (Joan Capri),Personalitat,Home,actor,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Joan Merli i Pahissa,Personalitat,Home,promotor d'art,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Joan Sales i Vallès,Personalitat,Home,escriptor,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Joan Sardà i Dexeus,Personalitat,Home,economista,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Josep Alsina i Bofill,Personalitat,Home,metge,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1982,Josep Gudiol Ricart,Personalitat,Home,historiador de l'art,no,"DECRET 134/1982, de 27 de maig, concedint la Creu de Sant Jordi de la Generalitat de Catalunya a quaranta-tres personalitats. (Correcció d'errades en el DOGC núm. 249, p. 1868, de 13.8.1982).",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=7356&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
